Gene,Log2FC,p_value,adj_pval
COQ10B,-0.059578618115385035,0.039633858741832693,0.27398764368385786
COQ2,-0.06243349848351758,0.0785505222980219,0.37423484110755173
COQ3,0.011630536840659492,0.6948712767656082,0.8936359764628197
COQ4,0.03505529107554983,0.18536108410227545,0.5376241281954875
COQ5,0.009224737491757768,0.8072812609962149,0.9407559818708157
COQ6,0.035239374921703585,0.00990640804511449,0.1379959127773794
COQ7,0.025599038362636856,0.24812980737514864,0.6052028363603575
COQ9,0.053483196703296564,0.029354253920862092,0.23603163083778794
CORIN,-0.039896607831044144,0.02021798096029855,0.19715336986658388
CORO1A,-0.050549754505494086,0.1484991524715925,0.4904218797632945
CORO1B,0.003517416134615367,0.9133143195018312,0.97661763941149915
CORO1C,0.054189565054945044,0.19777336115703006,0.5522980576427136
CORO2A,0.019991308552655882,0.27824438143220775,0.6326682534468245
CORO2B,-0.023458134801510967,0.1992432883558825,0.5534820377620501
CORO6,0.01754431057554926,0.3905970767905299,0.7211054200150656
CORO7,-0.021265615064560706,0.65282350876953,0.8752775965950446
CORT,-0.023693394931319146,0.19454335557001012,0.5493996667993475
COTL1,0.041075692219780545,0.46258112878970914,0.7712718993728321
COX10,0.03337734664148382,0.26297849304703313,0.6184973897991366
COX11,0.07459488096978066,0.03271254315273093,0.24988439015987413
COX11P,-0.007229019754807444,0.6272635909100943,0.8640486187409799
COX15,-0.004279015151785384,0.8119396260729521,0.9426863227439015
COX16,-0.007248453776099503,0.740079051658295,0.9123538473801028
COX17,-0.017008145004120866,0.6645222009977687,0.8812251957361751
COX18,-0.003542159268544309,0.8706228138009471,0.962126218851604
COX19,-0.04331818298351676,0.2772161787460116,0.6313810431419163
COX4I1,0.04433916094780298,0.08162045545726773,0.38062092791216734
COX4I2,0.007847898157967286,0.6901880106124669,0.8915916332409414
COX4NB,0.010999293843406355,0.6057986945993517,0.8533316798063301
COX5A,0.050476739862637704,0.14488416925898062,0.48612932696460626
COX5B,-0.004906082499999414,0.8563754132341168,0.9581698820507571
COX6A1,-0.02044127331730765,0.5236018386487904,0.8090935241394275
COX6A2,-0.02149129323763775,0.27596572395048957,0.6300856466774256
COX6B1,-0.021260003543956914,0.45392349692256795,0.7661528446365874
COX6B2,-0.0026238547479400815,0.8677396600530014,0.9615664232114678
COX6BP1,-0.06426883455219758,0.09948717019350561,0.41739928684103106
COX6C,0.06924373178571507,0.07768312690816297,0.37271296888792815
COX7A1,0.023187258473900973,0.21733687062488585,0.5727517419935172
COX7A2,-0.0044522918543964535,0.8889296371905384,0.968575498399253
COX7A2L,0.10085290528571503,0.003822620477149157,0.08424240611142314
COX7B,-0.006107228953296652,0.8520155020082196,0.9569834220704926
COX7B2,-0.03402220622939596,0.10194034619611482,0.4215788024159895
COX7C,0.003178463296703608,0.9253725655796937,0.979756633782015
COX8A,-0.0012564867307682133,0.9711156761478452,0.9924644305242986
COX8C,-0.016284988478021695,0.4047392319676847,0.7313745675243781
CP,0.010484471732142873,0.6263948114739073,0.8637088237753856
CP110,0.020870197219780243,0.39091144754985896,0.72134282707225
CPA1,-0.017684729465659445,0.3082101348062536,0.6580917497566235
CPA2,0.026471935228022225,0.17668755424832988,0.5272063939531599
CPA3,0.1483640910315937,0.10260792698933566,0.4229481523566189
CPA4,-0.025668469016484022,0.16268196415997135,0.509461226277156
CPA5,-0.02605825069093423,0.6490277030012404,0.8731480224995127
CPA6,-0.004804033127746875,0.8141940713083501,0.9436939406109357
CPAMD8,0.028468448836538277,0.22616258641129855,0.5810485154154242
CPB1,-0.0066379209450547145,0.7384134789800143,0.9115879160286742
CPB2,-0.007172526440476341,0.5170793937137454,0.8055590435677258
CPD,0.012104908784340783,0.8639766131990588,0.9605828164141981
CPE,0.008023148861264064,0.6967626902849059,0.894353808965137
CPEB1,0.014754500390567417,0.2058571232316087,0.56117347337676
CPEB2,0.01132344547321386,0.6633347041661568,0.8805351824655732
CPEB3,-0.07759398111607135,0.0063272960782975625,0.10871602326767589
CPEB4,-0.031856992361264005,0.6579238595771114,0.877813865930361
CPLX1,0.00857727205494481,0.7103015434927642,0.9006941709382128
CPLX2,0.0019244049565016047,0.8761254579375652,0.964549941072715
CPLX3,-0.0164187734670331,0.3778169144245306,0.7122116331603765
CPLX4,-0.007029393881868365,0.701799546450429,0.8967223512533744
CPM,-0.00908883870947806,0.42521501175857523,0.7459004722034599
CPN1,-0.001539001120879012,0.9413874787646254,0.9847460786576037
CPN2,-0.009817431013049436,0.572314229832189,0.8362762037353014
CPNE1,0.02514582611229402,0.3231918814204465,0.6707415215437347
CPNE2,0.043739835115384824,0.02888135900814899,0.234467989715859
CPNE3,0.09601865718956047,0.0016193928391725837,0.05279153460979006
CPNE4,-0.03560807821428597,0.05418368551585001,0.31853022445443574
CPNE5,0.0018822683695055447,0.9627474312041047,0.9904987954305998
CPNE6,-0.03120371940796671,0.09963039737585376,0.4175760026585197
CPNE7,-0.0033492914912087884,0.7573575162250062,0.9199411450559309
CPNE8,-0.01320871112637312,0.7505008158805987,0.9169090277632512
CPNE9,0.0082469806373629,0.6466086432526236,0.8726377014512534
CPO,0.04174779531043946,0.08052010168242635,0.378183338136591
CPOX,-0.02546324305357177,0.317381842538221,0.6663131661170508
CPPED1,0.1191133244258241,0.1850335115058253,0.5373187148939259
CPS1,0.038021845506868136,0.09478285899627284,0.40876164770370116
CPSF1,-0.0019294471442307464,0.9624181519107975,0.9904987954305998
CPSF2,-0.020015624534340627,0.4740806728306397,0.7786773897887815
CPSF3,-0.008682820675823093,0.7528491009148022,0.9178427074514359
CPSF3L,0.06658134332829688,0.0011476799278552514,0.043534018150819864
CPSF4,0.044277447926511414,0.03277681246289223,0.25010205837209765
CPSF4L,0.052600188137362856,0.026385346086625194,0.22429059329493362
CPSF6,0.04190256305769217,0.27440668725723405,0.6288522158952679
CPT1A,0.017716638758242108,0.3773155907556801,0.7118412802431171
CPT1B,-0.05039646118750029,0.07466310695856004,0.36662424767456786
CPT1C,-0.003815872423077098,0.8449737155174091,0.9544041386144498
CPT2,-0.010487440218406249,0.6614859471358236,0.8798094851476075
CPVL,-0.023707161136676206,0.6730191529183402,0.8846881046354181
CPXCR1,-0.0056708154114010565,0.7175723254438192,0.9030807870881209
CPXM1,0.023361510883241433,0.280733930908754,0.6348298083717611
CPXM2,-0.01488347542170325,0.474910418530623,0.7790643009209876
CPZ,-0.010980607976190646,0.25561730046583286,0.6129562002123206
CR1,-0.08736127054395611,0.05152493504548111,0.31131063977685686
CR1L,0.031087293682692353,0.1608339065721769,0.5068399220306956
CR2,-0.05028590442628265,0.18120430575826296,0.5331049754253646
CRABP1,0.010898626303571175,0.6389414319113422,0.8700079219465217
CRABP2,-0.010846886195055413,0.5746075278946274,0.8375064681849286
CRADD,0.019110751603021454,0.5019098399705666,0.7953176489778033
CRAMP1L,0.053348849504120686,0.04294681572196576,0.2846617672249716
CRAT,0.025137235464972273,0.16640595764198535,0.5148133121536751
CRB1,0.0035336826291210563,0.8073031031340978,0.9407559818708157
CRB2,-0.029945434782967104,0.10720299618567287,0.43188333014199626
CRB3,-0.00931865718269252,0.4400626056746211,0.7573894225257185
CRBN,0.0706893405233523,0.019211207272264972,0.19282382616997734
CRCP,-0.03733112153640112,0.071543920040792,0.3596204761524372
CRCT1,-0.03257885153846141,0.12699699287516641,0.4608021588840757
CREB1,-0.016319943508241275,0.4639221781909616,0.771795572886668
CREB3,0.08212671579807747,0.003997565762367628,0.08675882714289315
CREB3L1,0.019573468800824396,0.2843952362793598,0.6376228316713782
CREB3L2,0.05510172276923111,0.09391829698526191,0.40684644998843517
CREB3L3,-0.0029617719038459683,0.8817014303511654,0.9661943274527608
CREB3L4,0.017716542127747165,0.5326607871301693,0.8147278251899494
CREB5,-0.010257311200550128,0.7932029951677337,0.9356687634007024
CREBBP,0.03707076071428579,0.3216922900385568,0.6695477784457042
CREBL1,0.038014996348901375,0.11315468066896398,0.44095697898367164
CREBL2,-0.027595707789835357,0.3331394513732213,0.6779887537509974
CREBZF,0.023133633847527632,0.5679073387562144,0.8340694293666863
CREG1,0.008439127207417326,0.8734705384871913,0.9633496575594326
CREG2,-0.021552394528846296,0.2820137977527327,0.6360439868476128
CRELD1,0.0022390477603025922,0.8927168253138367,0.9695324813679457
CRELD2,-0.02290510003296704,0.6206513140920359,0.86074969976418
CREM,-0.11741924064697783,2.631025779735084e-4,0.019060129423680097
CRH,-0.02675827381318687,0.16652998314110493,0.5148983685150597
CRHBP,-0.008463906206731243,0.5420585723491571,0.8203579433972844
CRHR1,-0.004499621600274907,0.7626748207964952,0.9229761106197808
CRHR2,6.337197184066237e-4,0.9666259521476014,0.9911999020920019
CRIM1,0.001692449302197059,0.94682374059502,0.9858486141388608
CRIM2,0.0506305100206049,0.017381244381531116,0.18373663077404917
CRIP1,0.14659105010988932,0.003543504807795439,0.08176877455243724
CRIP2,0.21516745752472538,0.0023881300321402853,0.06589504081092258
CRIP3,0.035809661189560894,0.09014536206519065,0.3989205190100706
CRIPAK,0.007341129083790918,0.8846275433592652,0.9673843746944462
CRIPT,0.09881039098214349,0.01298167934233283,0.15871450840836773
CRISP1,-0.010857122630494988,0.44107167009367776,0.7578297744940881
CRISP2,-0.07752895265934108,0.004315058747280702,0.0893602513053988
CRISP3,-0.01076044530906656,0.866864431463455,0.9615664232114678
CRISPLD1,-0.0024034350020607515,0.8694420225317597,0.9617986502892529
CRISPLD2,0.12797674630219835,0.15922334683561926,0.5044105743605011
CRK,-0.025086223651556456,0.40767795517365546,0.7334795568378827
CRKL,0.0386438195288461,0.14937887070941247,0.49159629163652
CRKRS,-0.12282477502747313,0.11863576153557993,0.44870626958903176
CRLF1,0.0033423855865380918,0.8817518819290476,0.9661943274527608
CRLF2,0.0010661243580586512,0.9406457462031341,0.9845813448715359
CRLF3,-0.01660591759546747,0.7204177539268297,0.9045085231683799
CRLS1,0.009417030271978077,0.7781318496247285,0.9302534144750909
CRMP1,-0.02019113814239944,0.055609727902987446,0.32194775258119496
CRNKL1,-0.004579646409340425,0.8772334511157067,0.9647312401913095
CRNN,-0.016926657420329706,0.4100361194976764,0.7355325698575249
CROCC,0.0028477674189560727,0.9049121007777018,0.9737148424750738
CROCCL1,0.020680804891483082,0.3815222415911125,0.7149916420344056
CROCCL2,0.008139807728021593,0.7062178041821003,0.8982717737575053
CROP,-0.0525083644821431,0.20665563389178607,0.5618885959044294
CROT,-8.14434924450571e-4,0.9768705133089456,0.9939497750193267
CRP,0.012767151006868167,0.5262831941191115,0.81102869772893
CRSP2,-7.650062719783981e-4,0.9389253420030613,0.9840476170681409
CRSP6,0.014009482420329632,0.544534837596502,0.8216917221889788
CRSP9,-0.05295715067238986,0.024851790609865268,0.21786942132184112
CRTAC1,0.00782200328434062,0.6368313847523812,0.86890272952852865
CRTAM,-0.06223778612774787,0.3982469699875719,0.7269249931146978
CRTAP,0.036590808162545736,0.09900390373250814,0.4166171235535352
CRTC1,0.019178298267857666,0.40235964313540884,0.7296759273572254
CRTC2,0.02190702216620903,0.7218913018038771,0.9048403019499298
CRTC3,0.08125350699587931,0.0413012198863852,0.27961279774959064
CRX,-0.017625731682692127,0.3427551459692577,0.6855071243834211
CRY1,0.02649857368887303,0.3736329077249819,0.7097737869893781
CRY2,0.13744411889560468,2.923626438350959e-5,0.0056817709749795746
CRYAA,0.021332771346153218,0.2676917073216295,0.6227234845761017
CRYAB,-9.304110192304653e-4,0.9649131125954493,0.9907005814876783
CRYBA1,0.008256885792582139,0.673670478463769,0.8849545816244788
CRYBA2,0.020369803298763624,0.20691850736144904,0.5620676398739045
CRYBA4,0.01579940396703286,0.4316975386894544,0.7513280917394463
CRYBB1,-0.04282531575137363,0.018783877304913554,0.1907567851394573
CRYBB2,0.007220425755494208,0.8662164117307882,0.9612867065135867
CRYBB3,0.0013471974134618666,0.9482142395053497,0.986242378034461
CRYBG3,-0.010629116931319089,0.5258215397420456,0.8106189702199423
CRYGA,-0.03209366449313203,0.09860335854769163,0.4159341135194305
CRYGB,1.6350835989010644e-4,0.9937382022310997,0.9983445339680647
CRYGC,0.004627662734889926,0.8204576422344954,0.9455618302986698
CRYGD,0.005213982907967058,0.7994455563880566,0.9386771851695556
CRYGN,-0.013819528847527204,0.4159947654588929,0.7390674989239543
CRYGS,0.07361978631318669,0.01743598941415147,0.18385541222000898
CRYL1,0.025241373552197667,0.407198033309246,0.7331836367965638
CRYM,-0.025091640269231136,0.09427046051482595,0.40761467971091364
CRYZ,0.013051127232143174,0.8344782737256167,0.950287585583368
CRYZL1,0.06487395047115399,0.004264663364607161,0.08934754059742975
CS,0.022956392235920085,0.28849127086549803,0.641259490608229
CSAD,0.005525950993131721,0.8693636060810539,0.9617986502892529
CSAG1,0.010199866426510738,0.45341226848988425,0.7657812862958245
CSAG2,-0.020890302163461535,0.2523750095368337,0.6098531173615943
CSAG3,0.03530719994780224,0.011609716093388995,0.14952152272763344
CSAG3A,-0.027208048049450952,0.04775669816145001,0.2996778820102025
CSAG3B,-0.01990164199496331,0.08444568049694816,0.3872449956657074
CSDA,0.0478952416071433,0.38680181715092854,0.7179333222160215
CSDC2,0.010511253865384727,0.541286617900649,0.8198116821550421
CSDE1,0.05425782805631913,0.034512896550993544,0.2566198417951426
CSE1L,0.05059342413827921,0.03278265113583752,0.25010205837209765
CSF1,0.011618060618589963,0.2534741571983593,0.6106345323922079
CSF1R,-0.04477586760988979,0.4138528298312709,0.7378724061203631
CSF2,-0.03372358380769292,0.07813847866725929,0.3732039275428871
CSF2RA,-0.05132311003983541,0.23610189497886055,0.5922768576812966
CSF2RB,-0.15435776240109939,0.022244936686759403,0.20627600481501948
CSF3,0.0019037297857147576,0.857458323805416,0.9588131683713708
CSF3R,-0.08287551722390232,0.3485930947486089,0.6901286396445812
CSGALNACT1,0.09433879840247253,0.05663780177534167,0.32503906652688785
CSGALNACT2,-0.03854108451098897,0.44109096350220656,0.7578297744940881
CSH1,-0.011236050304487512,0.369666234716197,0.7064576344102207
CSH2,-0.016964240331044197,0.22440228917572683,0.5797013020662878
CSHL1,-0.0462442954189566,0.0527036345167413,0.3143785608634386
CSK,0.05216007977197852,0.11760130758833001,0.4469192645414467
CSMD1,0.015063608071428257,0.4332645373039645,0.7520448135495381
CSMD2,-0.009102942111263562,0.6444241237376954,0.8719022048728124
CSMD3,0.012128894254578726,0.3148666967639305,0.664094014261965
CSN1S1,-0.0081714843949177475,0.6298085938314198,0.8658109436169775
CSN1S2A,-0.01853431739697804,0.3518390673632773,0.6922673760930599
CSN1S2B,-0.012944457782966988,0.4549414379571194,0.7668083840185054
CSN2,-0.031924520255494894,0.07496714584645911,0.36719412801914336
CSN3,-0.0476194752458799,0.001996855321323573,0.05929848086759565
CSNK1A1,-0.04457671694505534,0.12624646337137535,0.45963970673043086
CSNK1A1L,-0.058481855736950306,0.011906538938497559,0.15087697285533236
CSNK1A1P,-0.0108711416387359,0.5695606570058435,0.8350757304780085
CSNK1D,-0.056606088537088275,0.16155947015126976,0.5083583290874035
CSNK1E,0.023600396148809686,0.23402674653618732,0.5895883066094455
CSNK1G1,0.010095385836080507,0.47660750363003357,0.7806258096147097
CSNK1G2,0.07973236315934179,0.0010617025547250908,0.041767057770489044
CSNK1G3,-2.5483051007308793e-4,0.991549091162526,0.9979957639840357
CSNK2A1,-1.8232543040466687e-5,0.9992308924126665,0.9997080648486344
CSNK2A1P,-0.01229687725412019,0.5222156017897821,0.8087325506886238
CSNK2A2,0.11998611848763753,1.3218713185820473e-5,0.0037008181073753085
CSNK2B,0.06430523018406575,0.08890344242626196,0.3960380978121469
CSPG4,-0.019950591212912074,0.24506633428320315,0.6011125992182285
CSPG4LYP1,-0.0014099357596156358,0.9388321532464017,0.9840213419094602
CSPG4LYP2,-0.014508218855769264,0.51250981012065,0.8019092878052493
CSPG5,-0.022982688017856738,0.27840864522301106,0.6327168507985279
CSPP1,0.015440590640110802,0.5342867682548197,0.815717660457002
CSRNP2,0.034329287535027474,0.05550884807174438,0.321703537260431
CSRNP3,0.0027489649024723378,0.838736162284455,0.9521124489980864
CSRP1,0.0054492828365383635,0.8891022106468941,0.968575498399253
CSRP2,0.0252162997376373,0.24720467376559832,0.6038633203742664
CSRP2BP,0.02394911585805876,0.07579586133017843,0.3684964013245959
CSRP3,-0.04803771469093403,0.0048930672361370345,0.09486090744160545
CST1,-0.03871078607692335,0.011837377017920758,0.1505272592831011
CST11,-0.011655395318681585,0.4230938467311971,0.7446086569391926
CST2,-0.008893350373626045,0.6070281255900207,0.8533866891661485
CST3,0.05014443015109852,0.38942557311355364,0.7199850976042705
CST4,0.01007394947390141,0.4739477992084248,0.7786773897887815
CST5,-0.018411716983516832,0.40276605363441365,0.729907502538209
CST6,-0.012269287402472639,0.2686153624762142,0.6236695623239794
CST7,-0.09923349348901227,0.33771533548878807,0.681770865446541
CST8,-0.01818696839697822,0.3618217364983418,0.699618746629932
CST9,0.044670136412087794,0.02919765033525244,0.23589362864752983
CST9L,-0.020844701501373727,0.2914395806767651,0.6440340567038259
CSTA,0.03198807208653823,0.6029704747046482,0.8519062238937316
CSTB,0.011873468718406903,0.7322178028900821,0.9095895464746356
CSTF1,-0.0030584674563875363,0.8539895757163168,0.9579074781298581
CSTF2,0.02488624931868087,0.3213932766265394,0.6693243943847333
CSTF2T,-0.0014076987252748805,0.9605101263122284,0.9904987954305998
CSTF3,-0.006595339393200699,0.8395529642703887,0.9525178329600792
CSTL1,-0.018228349914835035,0.2994237677169809,0.650199787470553
CT45-2,-0.007711617532967088,0.6539934558253371,0.8758375129727789
